manifest_id,split,source_class,target_class,filename,source_path,destination_path,file_size_bytes
172,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,58057f61b86f71bf.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\58057f61b86f71bf.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\58057f61b86f71bf.jpg,34581
173,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,594009708d7f9bbf.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\594009708d7f9bbf.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\594009708d7f9bbf.jpg,34631
174,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,5a7d5b1131492d53.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\5a7d5b1131492d53.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\5a7d5b1131492d53.jpg,34253
175,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,5f8396527bee5fbd.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\5f8396527bee5fbd.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\5f8396527bee5fbd.jpg,26008
176,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,5fc16c06fb05846e.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\5fc16c06fb05846e.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\5fc16c06fb05846e.jpg,20933
177,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,609937e60e5ac09c.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\609937e60e5ac09c.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\609937e60e5ac09c.jpg,38521
178,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,647ca7cc5d864510.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\647ca7cc5d864510.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\647ca7cc5d864510.jpg,37121
179,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,65ba93fa682994d3.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\65ba93fa682994d3.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\65ba93fa682994d3.jpg,30364
180,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,6a867d371b9ed49b.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\6a867d371b9ed49b.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\6a867d371b9ed49b.jpg,26872
181,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,6b09c9ba54c506f1.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\6b09c9ba54c506f1.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\6b09c9ba54c506f1.jpg,34666
182,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,7142a3178d8e2f02.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\7142a3178d8e2f02.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\7142a3178d8e2f02.jpg,38407
183,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,73ad70145553b463.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\73ad70145553b463.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\73ad70145553b463.jpg,35131
184,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,74b38a233875ae08.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\74b38a233875ae08.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\74b38a233875ae08.jpg,25882
185,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,79041d0df1ce69d0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\79041d0df1ce69d0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\79041d0df1ce69d0.jpg,29490
186,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,7ec84054d7cf0544.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\7ec84054d7cf0544.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\7ec84054d7cf0544.jpg,30908
187,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,849ac0c9c0233714.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\849ac0c9c0233714.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\849ac0c9c0233714.jpg,38054
188,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,886d661e01a9fed1.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\886d661e01a9fed1.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\886d661e01a9fed1.jpg,31521
189,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,8998f6fce0f485ab.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\8998f6fce0f485ab.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\8998f6fce0f485ab.jpg,32504
190,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,8df199b677137241.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\8df199b677137241.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\8df199b677137241.jpg,35128
191,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,8efe7b052d5c56cb.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\8efe7b052d5c56cb.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\8efe7b052d5c56cb.jpg,34057
192,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,9777949be81836fc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\9777949be81836fc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\9777949be81836fc.jpg,25233
193,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,9be1e9f2ec286d37.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\9be1e9f2ec286d37.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\9be1e9f2ec286d37.jpg,36605
194,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,b18e91b057600325.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\b18e91b057600325.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\b18e91b057600325.jpg,31966
195,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,b2f43f4c595441f4.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\b2f43f4c595441f4.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\b2f43f4c595441f4.jpg,29965
196,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,b34716fd9bacebc0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\b34716fd9bacebc0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\b34716fd9bacebc0.jpg,32453
197,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,b7e8763764266e93.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\b7e8763764266e93.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\b7e8763764266e93.jpg,35898
198,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,c4be17ba3e945eb2.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\c4be17ba3e945eb2.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\c4be17ba3e945eb2.jpg,33542
199,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,caeb89fa46b7d6b9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\caeb89fa46b7d6b9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\caeb89fa46b7d6b9.jpg,28592
200,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,ceac36d50b78e75c.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\ceac36d50b78e75c.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\ceac36d50b78e75c.jpg,35947
201,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,cf25ea79b6fbbcfc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\cf25ea79b6fbbcfc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\cf25ea79b6fbbcfc.jpg,32211
202,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,d07e377e73e5ec52.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\d07e377e73e5ec52.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\d07e377e73e5ec52.jpg,21452
203,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,d5ede734b9cea6b0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\d5ede734b9cea6b0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\d5ede734b9cea6b0.jpg,32018
204,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,d9941259c8a12849.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\d9941259c8a12849.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\d9941259c8a12849.jpg,37425
205,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,e12930e70401cb97.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\e12930e70401cb97.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\e12930e70401cb97.jpg,23516
206,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,eb1ab59d5eb49566.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\eb1ab59d5eb49566.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\eb1ab59d5eb49566.jpg,20571
207,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,ee4349eb026082a0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\ee4349eb026082a0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\ee4349eb026082a0.jpg,20270
208,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,eea78b218a657af7.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\eea78b218a657af7.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\eea78b218a657af7.jpg,37360
209,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,f16159cb93493084.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\f16159cb93493084.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\f16159cb93493084.jpg,32533
210,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,f4fc006f0d150a94.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\f4fc006f0d150a94.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\f4fc006f0d150a94.jpg,27765
211,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,fdfccfa8cb9ab4bc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\fdfccfa8cb9ab4bc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\fdfccfa8cb9ab4bc.jpg,35257
212,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,fe9f7ce33c52df5d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\fe9f7ce33c52df5d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\fe9f7ce33c52df5d.jpg,34524
213,train,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,ffde41f09e7d47a8.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___yellow_leaf_curl_virus\ffde41f09e7d47a8.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\tomato___tomato_yellowleaf_curl_virus\ffde41f09e7d47a8.jpg,34256
214,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,19f506cec6e34144.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\19f506cec6e34144.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\19f506cec6e34144.jpg,23592
215,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,2bd218831d0d536f.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\2bd218831d0d536f.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\2bd218831d0d536f.jpg,39867
216,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,4c0daf3a9304ff0e.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\4c0daf3a9304ff0e.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\4c0daf3a9304ff0e.jpg,36888
217,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,6a845b983e5ab590.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\6a845b983e5ab590.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\6a845b983e5ab590.jpg,27551
218,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,7e265b55174a4851.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\7e265b55174a4851.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\7e265b55174a4851.jpg,36227
219,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,82579a3b1524de0c.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\82579a3b1524de0c.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\82579a3b1524de0c.jpg,36791
220,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,884e7aa0adbef78e.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\884e7aa0adbef78e.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\884e7aa0adbef78e.jpg,31308
221,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,9961c40c98b052bd.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\9961c40c98b052bd.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\9961c40c98b052bd.jpg,36907
222,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,a2aa7f2b6ddb422f.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\a2aa7f2b6ddb422f.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\a2aa7f2b6ddb422f.jpg,24983
223,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,a91a91af0a65920d.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\a91a91af0a65920d.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\a91a91af0a65920d.jpg,26484
224,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,ae9845ffcec4c9fa.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\ae9845ffcec4c9fa.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\ae9845ffcec4c9fa.jpg,18229
225,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,b974c10df52d88e4.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\b974c10df52d88e4.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\b974c10df52d88e4.jpg,36687
226,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,bf37b569cacf6811.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\bf37b569cacf6811.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\bf37b569cacf6811.jpg,30828
227,val,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,fb450313adadbad4.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___yellow_leaf_curl_virus\fb450313adadbad4.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\tomato___tomato_yellowleaf_curl_virus\fb450313adadbad4.jpg,29925
228,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,0b6fb4e92ab6a716.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\0b6fb4e92ab6a716.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\0b6fb4e92ab6a716.jpg,25949
229,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,12961e4d746db5c2.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\12961e4d746db5c2.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\12961e4d746db5c2.jpg,44513
230,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,143205f9ff2dd8d6.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\143205f9ff2dd8d6.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\143205f9ff2dd8d6.jpg,34116
231,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,21635027ecf5817e.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\21635027ecf5817e.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\21635027ecf5817e.jpg,34990
232,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,5031506675de8a17.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\5031506675de8a17.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\5031506675de8a17.jpg,28561
233,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,800d42ae660fcc06.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\800d42ae660fcc06.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\800d42ae660fcc06.jpg,34100
234,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,a309e4a753862125.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\a309e4a753862125.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\a309e4a753862125.jpg,36990
235,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,a74c56673f2cd8dd.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\a74c56673f2cd8dd.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\a74c56673f2cd8dd.jpg,42098
236,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,ada75e9a97ea8819.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\ada75e9a97ea8819.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\ada75e9a97ea8819.jpg,31850
237,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,bf2128898f65fae7.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\bf2128898f65fae7.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\bf2128898f65fae7.jpg,21741
238,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,db1c00261a530bb2.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\db1c00261a530bb2.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\db1c00261a530bb2.jpg,30357
239,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,ef3affae53c04748.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\ef3affae53c04748.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\ef3affae53c04748.jpg,24009
240,test,tomato___yellow_leaf_curl_virus,tomato___tomato_yellowleaf_curl_virus,f7d593e89d69ba91.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___yellow_leaf_curl_virus\f7d593e89d69ba91.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\tomato___tomato_yellowleaf_curl_virus\f7d593e89d69ba91.jpg,26069
241,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,0dbe07674eb55fd9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\0dbe07674eb55fd9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\0dbe07674eb55fd9.jpg,26803
242,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,1176a99f4dee0dca.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\1176a99f4dee0dca.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\1176a99f4dee0dca.jpg,25073
243,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,1a2ab77045afced9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\1a2ab77045afced9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\1a2ab77045afced9.jpg,22335
244,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,1a6928f266e8e117.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\1a6928f266e8e117.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\1a6928f266e8e117.jpg,22940
245,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,20086d63443976a4.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\20086d63443976a4.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\20086d63443976a4.jpg,29958
246,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,23a62bed5bc5f65f.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\23a62bed5bc5f65f.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\23a62bed5bc5f65f.jpg,22336
247,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,26ebd48147b397f0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\26ebd48147b397f0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\26ebd48147b397f0.jpg,34601
248,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,29ac3e458ba522e9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\29ac3e458ba522e9.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\29ac3e458ba522e9.jpg,30579
